,Total sqft,price,bhk,location_weight,housing_type_IndependentFloor,housing_type_IndependentHouse,housing_type_StudioApartment,housing_type_Villa,type_RK
952,651,20.0,1,1.1215718554613257,0,0,0,0,0
953,1601,20.0,5,1.1215718554613257,1,0,0,0,0
954,651,20.0,1,1.1215718554613257,0,0,0,0,0
955,651,20.0,1,1.1215718554613257,0,0,0,0,0
956,1601,20.0,5,1.1215718554613257,1,0,0,0,0
957,651,20.0,1,1.1215718554613257,0,0,0,0,0
958,1601,20.0,5,1.1215718554613257,1,0,0,0,0
959,1601,20.0,5,1.1215718554613257,1,0,0,0,0
960,651,20.0,1,1.1215718554613257,0,0,0,0,0
961,3000,200.0,2,14.63767149178396,0,0,0,0,0
962,2000,175.0,3,14.63767149178396,0,0,0,0,0
963,1601,20.0,5,1.1215718554613257,1,0,0,0,0
964,651,20.0,1,1.1215718554613257,0,0,0,0,0
965,651,20.0,1,1.1215718554613257,0,0,0,0,0
966,1601,20.0,5,1.1215718554613257,1,0,0,0,0
967,1601,20.0,5,1.1215718554613257,1,0,0,0,0
968,1601,20.0,5,1.1215718554613257,1,0,0,0,0
969,1601,20.0,5,1.1215718554613257,1,0,0,0,0
970,651,20.0,1,1.1215718554613257,0,0,0,0,0
971,1601,20.0,5,1.1215718554613257,1,0,0,0,0
972,651,20.0,1,1.1215718554613257,0,0,0,0,0
973,600,32.25,1,2.545315067828576,0,0,0,0,0
974,560,50.0,1,0.991921239700342,0,0,0,0,0
975,673,52.0,1,1.6743379360949904,0,0,0,0,0
976,850,38.0,2,2.2568874658128215,0,0,0,0,0
977,1601,20.0,5,1.1215718554613257,1,0,0,0,0
978,611,100.0,1,1.1215718554613257,0,0,0,0,0
979,840,95.0,2,3.6824055217444194,0,0,0,0,0
980,1601,20.0,5,1.1215718554613257,1,0,0,0,0
981,651,20.0,1,1.1215718554613257,0,0,0,0,0
982,651,20.0,1,1.1215718554613257,0,0,0,0,0
983,651,20.0,1,1.1215718554613257,0,0,0,0,0
984,1925,900.0,3,30.758455073043827,0,0,0,0,0
985,590,16.52,1,0.3536319322457673,0,0,0,0,0
986,350,9.8,1,0.3536319322457673,0,0,0,0,0
987,350,9.8,1,0.3536319322457673,0,0,0,0,0
988,430,12.04,1,0.3536319322457673,0,0,0,0,0
989,590,16.52,1,0.3536319322457673,0,0,0,0,0
990,430,12.04,1,0.3536319322457673,0,0,0,0,0
991,510,14.28,1,0.3536319322457673,0,0,0,0,0
992,590,16.52,1,0.3536319322457673,0,0,0,0,0
993,350,9.8,1,0.3536319322457673,0,0,0,0,0
994,350,9.8,1,0.3536319322457673,0,0,0,0,0
995,465,13.02,1,0.3536319322457673,0,0,0,0,0
996,430,12.04,1,0.3536319322457673,0,0,0,0,0
997,350,9.8,1,0.3536319322457673,0,0,0,0,0
998,465,13.95,1,0.37188980054699483,0,0,0,0,0
999,465,13.95,1,0.3536319322457673,0,0,0,0,0
1000,800,32.0,2,1.0156093656193717,0,0,0,0,0
1001,651,20.0,1,1.1215718554613257,0,0,0,0,0
1002,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1003,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1004,700,165.0,2,2.491494896938163,0,0,0,0,0
1005,650,20.0,1,1.1215718554613257,0,0,0,0,0
1006,1600,20.0,5,1.1215718554613257,1,0,0,0,0
1007,1600,20.0,5,1.1215718554613257,1,0,0,0,0
1008,650,175.0,2,4.68917582433518,0,0,0,0,0
1009,1300,295.0,3,6.74420594385617,0,1,0,0,0
1010,350,9.8,1,0.3536319322457673,0,0,0,0,0
1011,1350,100.0,3,3.6308651857781338,0,0,0,0,0
1012,1600,20.0,5,1.1215718554613257,1,0,0,0,0
1013,2200,395.0,4,7.5222911524692595,0,0,0,0,0
1014,651,20.0,1,1.1215718554613257,0,0,0,0,0
1015,651,20.0,1,1.1215718554613257,0,0,0,0,0
1016,651,20.0,1,1.1215718554613257,0,0,0,0,0
1017,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1018,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1019,651,20.0,1,1.1215718554613257,0,0,0,0,0
1020,780,94.0,1,3.8842194205412137,0,0,0,0,0
1021,1400,625.0,3,22.566039623774266,0,0,0,0,0
1022,410,69.99,1,2.2410112734307255,0,0,0,0,0
1023,1050,170.0,2,8.437249849909946,0,0,0,0,0
1024,500,20.45,1,0.5886865452604896,0,0,0,0,0
1025,1024,95.0,2,2.2568874658128215,0,0,0,0,0
1026,540,126.0,1,1.1215718554613257,0,0,0,0,0
1027,1200,95.0,2,2.2568874658128215,0,0,0,0,0
1028,712,42.72,1,0.9759397305049697,0,0,0,0,0
1029,665,72.0,2,3.6308651857781338,0,0,0,0,0
1030,1000,135.0,2,6.593956373824295,0,0,0,0,0
1031,1975,148.0,3,3.028996885310674,0,0,0,0,0
1032,651,20.0,1,1.1215718554613257,0,0,0,0,0
1033,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1034,651,20.0,1,1.1215718554613257,0,0,0,0,0
1035,651,20.0,1,1.1215718554613257,0,0,0,0,0
1036,510,36.0,1,1.39896883113687,0,0,0,0,0
1037,760,90.0,1,2.581548929357615,0,0,0,0,0
1038,2500,150.0,4,2.2568874658128215,0,0,0,0,0
1039,651,20.0,1,1.1215718554613257,0,0,0,0,0
1040,670,28.0,2,0.8894225424143375,0,0,0,0,0
1041,1600,20.0,5,1.1215718554613257,1,0,0,0,0
1042,800,32.0,2,1.0156093656193717,0,0,0,0,0
1043,650,41.0,1,1.5422987125608703,0,0,0,0,0
1044,1600,20.0,5,1.1215718554613257,1,0,0,0,0
1045,600,24.0,1,0.99373349499896,0,0,0,0,0
1046,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1047,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1048,651,20.0,1,1.1215718554613257,0,0,0,0,0
1049,651,20.0,1,1.1215718554613257,0,0,0,0,0
1050,650,20.0,1,1.1215718554613257,0,0,0,0,0
1051,1600,20.0,5,1.1215718554613257,1,0,0,0,0
1052,1600,20.0,5,1.1215718554613257,1,0,0,0,0
1053,650,20.0,1,1.1215718554613257,0,0,0,0,0
1054,1600,20.0,5,1.1215718554613257,1,0,0,0,0
1055,1075,51.0,2,1.7708119425031927,0,0,0,0,0
1056,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1057,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1058,651,20.0,1,1.1215718554613257,0,0,0,0,0
1059,651,20.0,1,1.1215718554613257,0,0,0,0,0
1060,651,20.0,1,1.1215718554613257,0,0,0,0,0
1061,651,20.0,1,1.1215718554613257,0,0,0,0,0
1062,651,20.0,1,1.1215718554613257,0,0,0,0,0
1063,651,20.0,1,1.1215718554613257,0,0,0,0,0
1064,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1065,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1066,651,20.0,1,1.1215718554613257,0,0,0,0,0
1067,1150,261.0,2,8.690312226551617,0,0,0,0,0
1068,651,20.0,1,1.1215718554613257,0,0,0,0,0
1069,651,20.0,1,1.1215718554613257,0,0,0,0,0
1070,593,24.57,1,0.99373349499896,0,0,0,0,0
1071,665,27.85,1,0.9605763458074845,0,0,0,0,0
1072,1055,60.13,2,2.0674626998421273,0,0,0,0,0
1073,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1074,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1075,651,20.0,1,1.1215718554613257,0,0,0,0,0
1076,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1077,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1078,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1079,1150,62.0,2,1.1082983123207257,0,0,0,0,0
1080,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1081,651,20.0,1,1.1215718554613257,0,0,0,0,0
1082,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1083,670,49.5,1,1.2782669601761059,0,0,0,0,0
1084,651,20.0,1,1.1215718554613257,0,0,0,0,0
1085,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1086,651,20.0,1,1.1215718554613257,0,0,0,0,0
1087,651,20.0,1,1.1215718554613257,0,0,0,0,0
1088,650,20.0,1,1.1215718554613257,0,0,0,0,0
1089,1600,590.0,3,14.457007537856049,0,0,0,0,0
1090,651,20.0,1,1.1215718554613257,0,0,0,0,0
1091,650,20.0,1,1.1215718554613257,0,0,0,0,0
1092,800,37.5,2,1.7708119425031927,0,0,0,0,0
1093,651,20.0,1,1.1215718554613257,0,0,0,0,0
1094,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1095,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1096,700,14.0,2,2.9352394045122727,0,0,0,0,0
1097,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1098,640,22.5,1,0.7192336235074379,0,0,0,0,0
1099,545,30.5,1,0.9759397305049697,0,0,0,0,0
1100,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1101,675,47.0,2,1.1215718554613257,0,0,0,0,0
1102,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1103,651,20.0,1,1.1215718554613257,0,0,0,0,0
1104,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1105,651,20.0,1,1.1215718554613257,0,0,0,0,0
1106,651,20.0,1,1.1215718554613257,0,0,0,0,0
1107,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1108,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1109,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1110,651,20.0,1,1.1215718554613257,0,0,0,0,0
1111,450,13.9,1,0.7707791341471549,0,0,0,0,0
1112,450,13.9,1,0.7707791341471549,0,0,0,0,0
1113,450,13.9,1,0.7707791341471549,0,0,0,0,0
1114,450,13.9,1,0.7707791341471549,0,0,0,0,0
1115,651,20.0,1,1.1215718554613257,0,0,0,0,0
1116,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1117,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1118,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1119,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1120,2016,770.0,4,1.1215718554613257,0,0,0,0,0
1121,1500,300.0,3,5.721210504080227,0,0,0,0,0
1122,950,180.0,2,4.68917582433518,0,0,0,0,0
1123,580,130.0,2,4.4760189447001535,0,0,0,0,0
1124,580,17.7,1,0.49696484557401105,0,0,0,0,0
1125,635,28.0,1,1.2782669601761059,0,0,0,0,0
1126,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1127,651,20.0,1,1.1215718554613257,0,0,0,0,0
1128,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1129,651,20.0,1,1.1215718554613257,0,0,0,0,0
1130,651,20.0,1,1.1215718554613257,0,0,0,0,0
1131,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1132,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1133,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1134,651,20.0,1,1.1215718554613257,0,0,0,0,0
1135,450,13.9,1,0.7707791341471549,0,0,0,0,0
1136,450,13.9,1,0.7707791341471549,0,0,0,0,0
1137,450,13.9,1,0.7707791341471549,0,0,0,0,0
1138,450,13.9,1,0.7707791341471549,0,0,0,0,0
1139,651,20.0,1,1.1215718554613257,0,0,0,0,0
1140,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1141,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1142,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1143,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1144,651,20.0,1,1.1215718554613257,0,0,0,0,0
1145,651,20.0,1,1.1215718554613257,0,0,0,0,0
1146,653,150.0,2,3.6824055217444194,0,0,0,0,0
1147,653,150.0,2,3.6824055217444194,0,0,0,0,0
1148,653,150.0,2,3.6824055217444194,0,0,0,0,0
1149,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1150,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1151,850,165.0,1,8.437249849909946,0,0,0,0,0
1152,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1153,675,47.0,2,1.1215718554613257,0,0,0,0,0
1154,651,20.0,1,1.1215718554613257,0,0,0,0,0
1155,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1156,651,20.0,1,1.1215718554613257,0,0,0,0,0
1157,651,20.0,1,1.1215718554613257,0,0,0,0,0
1158,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1159,651,20.0,1,1.1215718554613257,0,0,0,0,0
1160,651,20.0,1,1.1215718554613257,0,0,0,0,0
1161,1150,261.0,2,8.690312226551617,0,0,0,0,0
1162,651,20.0,1,1.1215718554613257,0,0,0,0,0
1163,651,20.0,1,1.1215718554613257,0,0,0,0,0
1164,593,24.57,1,0.99373349499896,0,0,0,0,0
1165,665,27.85,1,0.9605763458074845,0,0,0,0,0
1166,1055,60.13,2,2.0674626998421273,0,0,0,0,0
1167,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1168,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1169,651,20.0,1,1.1215718554613257,0,0,0,0,0
1170,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1171,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1172,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1173,1150,62.0,2,1.1082983123207257,0,0,0,0,0
1174,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1175,651,20.0,1,1.1215718554613257,0,0,0,0,0
1176,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1177,560,160.0,1,22.566039623774266,0,0,1,0,1
1178,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1179,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1180,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1181,651,20.0,1,1.1215718554613257,0,0,0,0,0
1182,1080,250.0,3,4.428371308499385,0,0,0,0,0
1183,750,36.0,1,1.2583704068595,0,0,0,0,0
1184,1600,20.0,5,1.1215718554613257,1,0,0,0,0
1185,1100,75.0,2,1.39896883113687,0,0,0,0,0
1186,610,25.0,1,4.558281067931539,0,0,0,0,0
1187,650,20.0,1,1.1215718554613257,0,0,0,0,0
1188,720,90.0,2,2.3652286610061273,0,0,0,0,0
1189,1400,500.0,2,10.810588917453035,0,0,0,0,0
1190,2400,1900.0,4,52.91063527005093,0,0,0,0,0
1191,1368,110.00000000000001,3,1.5422987125608703,0,0,0,0,0
1192,540,128.0,1,1.1215718554613257,0,0,0,0,0
1193,650,20.0,1,1.1215718554613257,0,0,0,0,0
1194,1600,590.0,3,14.457007537856049,0,0,0,0,0
1195,651,20.0,1,1.1215718554613257,0,0,0,0,0
1196,650,20.0,1,1.1215718554613257,0,0,0,0,0
1197,800,37.5,2,1.7708119425031927,0,0,0,0,0
1198,651,20.0,1,1.1215718554613257,0,0,0,0,0
1199,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1200,651,20.0,1,1.1215718554613257,0,0,0,0,0
1201,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1202,651,20.0,1,1.1215718554613257,0,0,0,0,0
1203,651,20.0,1,1.1215718554613257,0,0,0,0,0
1204,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1205,651,20.0,1,1.1215718554613257,0,0,0,0,0
1206,651,20.0,1,1.1215718554613257,0,0,0,0,0
1207,651,20.0,1,1.1215718554613257,0,0,0,0,0
1208,651,20.0,1,1.1215718554613257,0,0,0,0,0
1209,650,20.0,1,1.1215718554613257,0,0,0,0,0
1210,651,20.0,1,1.1215718554613257,0,0,0,0,0
1211,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1212,651,20.0,1,1.1215718554613257,0,0,0,0,0
1213,651,20.0,1,1.1215718554613257,0,0,0,0,0
1214,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1215,651,20.0,1,1.1215718554613257,0,0,0,0,0
1216,651,20.0,1,1.1215718554613257,0,0,0,0,0
1217,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1218,651,20.0,1,1.1215718554613257,0,0,0,0,0
1219,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1220,421,92.0,2,4.68917582433518,0,0,1,0,1
1221,775,27.0,2,0.6737375758788607,0,0,0,0,0
1222,1111,111.00000000000001,1,6.149800991706135,0,0,0,0,0
1223,675,48.0,1,1.7708119425031927,0,0,1,0,1
1224,600,23.0,1,1.2583704068595,0,0,0,0,0
1225,850,33.6,2,1.2583704068595,0,0,0,0,0
1226,230,36.0,1,7.422231116447647,0,0,0,0,0
1227,405,141.0,1,9.762524181175372,0,0,0,0,0
1228,760,40.0,1,1.5422987125608703,0,0,0,0,0
1229,415,13.5,1,0.8320825828830634,0,0,0,0,0
1230,1000,250.0,2,7.6612634247215,0,0,0,0,0
1231,625,28.0,1,0.8655193115869523,0,0,0,0,0
1232,636,27.0,1,2.2568874658128215,0,0,0,0,0
1233,675,27.0,1,0.99373349499896,0,0,0,0,0
1234,225,43.0,1,4.68917582433518,0,0,0,0,0
1235,900,195.0,2,6.149800991706135,0,0,0,0,0
1236,550,52.0,1,1.7708119425031927,0,0,0,0,0
1237,1650,321.0,3,3.9654561967950004,0,0,0,0,0
1238,650,29.0,1,0.8738576479220865,0,0,0,0,0
1239,12600,3000.0,1,17.291551401429096,0,0,0,0,0
1240,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1241,651,20.0,1,1.1215718554613257,0,0,0,0,0
1242,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1243,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1244,651,20.0,1,1.1215718554613257,0,0,0,0,0
1245,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1246,651,20.0,1,1.1215718554613257,0,0,0,0,0
1247,651,20.0,1,1.1215718554613257,0,0,0,0,0
1248,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1249,651,20.0,1,1.1215718554613257,0,0,0,0,0
1250,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1251,651,20.0,1,1.1215718554613257,0,0,0,0,0
1252,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1253,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1254,651,20.0,1,1.1215718554613257,0,0,0,0,0
1255,651,20.0,1,1.1215718554613257,0,0,0,0,0
1256,651,20.0,1,1.1215718554613257,0,0,0,0,0
1257,651,20.0,1,1.1215718554613257,0,0,0,0,0
1258,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1259,651,20.0,1,1.1215718554613257,0,0,0,0,0
1260,651,20.0,1,1.1215718554613257,0,0,0,0,0
1261,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1262,651,20.0,1,1.1215718554613257,0,0,0,0,0
1263,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1264,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1265,651,20.0,1,1.1215718554613257,0,0,0,0,0
1266,651,20.0,1,1.1215718554613257,0,0,0,0,0
1267,651,20.0,1,1.1215718554613257,0,0,0,0,0
1268,651,20.0,1,1.1215718554613257,0,0,0,0,0
1269,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1270,651,20.0,1,1.1215718554613257,0,0,0,0,0
1271,651,20.0,1,1.1215718554613257,0,0,0,0,0
1272,651,20.0,1,1.1215718554613257,0,0,0,0,0
1273,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1274,651,20.0,1,1.1215718554613257,0,0,0,0,0
1275,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1276,651,20.0,1,1.1215718554613257,0,0,0,0,0
1277,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1278,651,20.0,1,1.1215718554613257,0,0,0,0,0
1279,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1280,651,20.0,1,1.1215718554613257,0,0,0,0,0
1281,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1282,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1283,700,14.0,2,2.9352394045122727,0,0,0,0,0
1284,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1285,640,22.5,1,0.7192336235074379,0,0,0,0,0
1286,660,78.0,3,3.6308651857781338,0,0,0,0,0
1287,1000,120.0,4,3.6308651857781338,0,0,0,0,0
1288,858,56.0,2,0.991921239700342,0,0,0,0,0
1289,548,114.99999999999999,1,4.063829602109092,0,0,0,0,0
1290,370,43.0,1,3.9654561967950004,0,0,1,0,1
1291,660,158.0,2,6.74420594385617,0,0,0,0,0
1292,660,160.0,2,5.993596157694617,0,0,0,0,0
1293,530,95.0,1,3.9654561967950004,0,0,0,0,0
1294,600,30.0,1,1.2782669601761059,0,0,0,0,0
1295,350,20.0,1,1.2782669601761059,0,0,0,0,0
1296,394,90.0,1,8.690312226551617,0,0,0,0,0
1297,12600,3000.0,1,17.291551401429096,0,0,0,0,0
1298,1200,150.0,3,3.6308651857781338,0,0,0,0,0
1299,4200,430.0,5,2.948147884164289,0,1,0,0,0
1300,771,175.0,2,3.9654561967950004,0,0,0,0,0
1301,771,175.0,2,3.9654561967950004,0,0,0,0,0
1302,771,175.0,2,3.9654561967950004,0,0,0,0,0
1303,771,175.0,2,3.9654561967950004,0,0,0,0,0
1304,771,175.0,2,3.9654561967950004,0,0,0,0,0
1305,1600,20.0,5,1.1215718554613257,1,0,0,0,0
1306,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1307,651,20.0,1,1.1215718554613257,0,0,0,0,0
1308,651,20.0,1,1.1215718554613257,0,0,0,0,0
1309,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1310,651,20.0,1,1.1215718554613257,0,0,0,0,0
1311,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1312,651,20.0,1,1.1215718554613257,0,0,0,0,0
1313,651,20.0,1,1.1215718554613257,0,0,0,0,0
1314,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1315,651,20.0,1,1.1215718554613257,0,0,0,0,0
1316,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1317,650,125.0,3,7.5222911524692595,0,0,0,0,0
1318,450,26.0,1,2.9352394045122727,0,0,0,0,0
1319,383,23.0,1,2.2568874658128215,0,0,1,0,1
1320,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1321,651,20.0,1,1.1215718554613257,0,0,0,0,0
1322,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1323,651,20.0,1,1.1215718554613257,0,0,0,0,0
1324,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1325,651,20.0,1,1.1215718554613257,0,0,0,0,0
1326,651,20.0,1,1.1215718554613257,0,0,0,0,0
1327,651,20.0,1,1.1215718554613257,0,0,0,0,0
1328,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1329,1925,900.0,3,30.758455073043827,0,0,0,0,0
1330,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1331,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1332,651,20.0,1,1.1215718554613257,0,0,0,0,0
1333,771,175.0,2,3.9654561967950004,0,0,0,0,0
1334,771,175.0,2,3.9654561967950004,0,0,0,0,0
1335,771,175.0,2,3.9654561967950004,0,0,0,0,0
1336,771,175.0,2,3.9654561967950004,0,0,0,0,0
1337,771,175.0,2,3.9654561967950004,0,0,0,0,0
1338,771,175.0,2,3.9654561967950004,0,0,0,0,0
1339,771,175.0,2,3.9654561967950004,0,0,0,0,0
1340,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1341,651,20.0,1,1.1215718554613257,0,0,0,0,0
1342,850,135.0,2,3.479587752651591,0,0,0,0,0
1343,650,200.0,1,1.1215718554613257,0,0,0,0,0
1344,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1345,651,20.0,1,1.1215718554613257,0,0,0,0,0
1346,660,33.0,1,2.545315067828576,0,0,0,0,0
1347,1111,111.00000000000001,1,6.149800991706135,0,0,0,0,0
1348,675,48.0,1,1.7708119425031927,0,0,1,0,1
1349,600,23.0,1,1.2583704068595,0,0,0,0,0
1350,850,33.6,2,1.2583704068595,0,0,0,0,0
1351,760,40.0,1,1.5422987125608703,0,0,0,0,0
1352,415,13.5,1,0.8320825828830634,0,0,0,0,0
1353,1650,321.0,3,3.9654561967950004,0,0,0,0,0
1354,1000,250.0,2,7.6612634247215,0,0,0,0,0
1355,625,28.0,1,0.8655193115869523,0,0,0,0,0
1356,636,27.0,1,2.2568874658128215,0,0,0,0,0
1357,651,20.0,1,1.1215718554613257,0,0,0,0,0
1358,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1359,651,20.0,1,1.1215718554613257,0,0,0,0,0
1360,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1361,651,20.0,1,1.1215718554613257,0,0,0,0,0
1362,651,20.0,1,1.1215718554613257,0,0,0,0,0
1363,651,20.0,1,1.1215718554613257,0,0,0,0,0
1364,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1365,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1366,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1367,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1368,651,20.0,1,1.1215718554613257,0,0,0,0,0
1369,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1370,651,20.0,1,1.1215718554613257,0,0,0,0,0
1371,625,31.0,1,0.940564338603162,0,0,0,0,0
1372,765,92.0,1,6.234852022324505,0,0,0,0,0
1373,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1374,651,20.0,1,1.1215718554613257,0,0,0,0,0
1375,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1376,670,49.5,1,1.2782669601761059,0,0,0,0,0
1377,651,20.0,1,1.1215718554613257,0,0,0,0,0
1378,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1379,651,20.0,1,1.1215718554613257,0,0,0,0,0
1380,1070,95.0,2,2.948147884164289,0,0,0,0,0
1381,1050,90.0,2,2.948147884164289,0,0,0,0,0
1382,900,195.0,2,8.690312226551617,0,0,0,0,0
1383,1200,375.0,3,15.374224534720831,0,0,0,0,0
1384,951,58.0,2,2.2568874658128215,0,0,0,0,0
1385,1380,55.0,2,0.99373349499896,0,0,0,0,0
1386,995,38.0,2,0.99373349499896,0,0,0,0,0
1387,1650,321.0,3,3.9654561967950004,0,0,0,0,0
1388,415,125.0,1,15.471687384015109,0,0,0,0,0
1389,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1390,651,20.0,1,1.1215718554613257,0,0,0,0,0
1391,1080,250.0,3,4.428371308499385,0,0,0,0,0
1392,750,36.0,1,1.2583704068595,0,0,0,0,0
1393,1600,20.0,5,1.1215718554613257,1,0,0,0,0
1394,1100,75.0,2,1.39896883113687,0,0,0,0,0
1395,610,25.0,1,4.558281067931539,0,0,0,0,0
1396,650,20.0,1,1.1215718554613257,0,0,0,0,0
1397,720,90.0,2,2.3652286610061273,0,0,0,0,0
1398,1400,500.0,2,10.810588917453035,0,0,0,0,0
1399,2400,1900.0,4,52.91063527005093,0,0,0,0,0
1400,600,30.0,1,1.2782669601761059,0,0,0,0,0
1401,350,20.0,1,1.2782669601761059,0,0,0,0,0
1402,394,90.0,1,8.690312226551617,0,0,0,0,0
1403,12600,3000.0,1,17.291551401429096,0,0,0,0,0
1404,1200,150.0,3,3.6308651857781338,0,0,0,0,0
1405,4200,430.0,5,2.948147884164289,0,1,0,0,0
1406,651,20.0,1,1.1215718554613257,0,0,0,0,0
1407,1700,280.0,3,3.6824055217444194,0,0,0,0,0
1408,651,20.0,1,1.1215718554613257,0,0,0,0,0
1409,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1410,1150,60.0,2,1.1082983123207257,0,0,0,0,0
1411,1601,20.0,5,1.1215718554613257,1,0,0,0,0
1412,1601,20.0,5,1.1215718554613257,1,0,0,0,0
