,Total sqft,price,bhk,type,housing_type,location_weight
1154,651,20.0,1,BHK,Apartment,1.1215718554613257
1155,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1156,651,20.0,1,BHK,Apartment,1.1215718554613257
1157,651,20.0,1,BHK,Apartment,1.1215718554613257
1158,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1159,651,20.0,1,BHK,Apartment,1.1215718554613257
1160,651,20.0,1,BHK,Apartment,1.1215718554613257
1161,1150,261.0,2,BHK,Apartment,8.690312226551617
1162,651,20.0,1,BHK,Apartment,1.1215718554613257
1163,651,20.0,1,BHK,Apartment,1.1215718554613257
1164,593,24.57,1,BHK,Apartment,0.99373349499896
1165,665,27.85,1,BHK,Apartment,0.9605763458074845
1166,1055,60.13,2,BHK,Apartment,2.0674626998421273
1167,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1168,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1169,651,20.0,1,BHK,Apartment,1.1215718554613257
1170,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1171,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1172,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1173,1150,62.0,2,BHK,Apartment,1.1082983123207257
1174,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1175,651,20.0,1,BHK,Apartment,1.1215718554613257
1176,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1177,560,160.0,1,RK,StudioApartment,22.566039623774266
1178,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1179,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1180,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1181,651,20.0,1,BHK,Apartment,1.1215718554613257
1182,1080,250.0,3,BHK,Apartment,4.428371308499385
1183,750,36.0,1,BHK,Apartment,1.2583704068595
1184,1600,20.0,5,BHK,IndependentFloor,1.1215718554613257
1185,1100,75.0,2,BHK,Apartment,1.39896883113687
1186,610,25.0,1,BHK,Apartment,4.558281067931539
1187,650,20.0,1,BHK,Apartment,1.1215718554613257
1188,720,90.0,2,BHK,Apartment,2.3652286610061273
1189,1400,500.0,2,BHK,Apartment,10.810588917453035
1190,2400,1900.0,4,BHK,Apartment,52.91063527005093
1191,1368,110.00000000000001,3,BHK,Apartment,1.5422987125608703
1192,540,128.0,1,BHK,Apartment,1.1215718554613257
1193,650,20.0,1,BHK,Apartment,1.1215718554613257
1194,1600,590.0,3,BHK,Apartment,14.457007537856049
1195,651,20.0,1,BHK,Apartment,1.1215718554613257
1196,650,20.0,1,BHK,Apartment,1.1215718554613257
1197,800,37.5,2,BHK,Apartment,1.7708119425031927
1198,651,20.0,1,BHK,Apartment,1.1215718554613257
1199,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1200,651,20.0,1,BHK,Apartment,1.1215718554613257
1201,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1202,651,20.0,1,BHK,Apartment,1.1215718554613257
1203,651,20.0,1,BHK,Apartment,1.1215718554613257
1204,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1205,651,20.0,1,BHK,Apartment,1.1215718554613257
1206,651,20.0,1,BHK,Apartment,1.1215718554613257
1207,651,20.0,1,BHK,Apartment,1.1215718554613257
1208,651,20.0,1,BHK,Apartment,1.1215718554613257
1209,650,20.0,1,BHK,Apartment,1.1215718554613257
1210,651,20.0,1,BHK,Apartment,1.1215718554613257
1211,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1212,651,20.0,1,BHK,Apartment,1.1215718554613257
1213,651,20.0,1,BHK,Apartment,1.1215718554613257
1214,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1215,651,20.0,1,BHK,Apartment,1.1215718554613257
1216,651,20.0,1,BHK,Apartment,1.1215718554613257
1217,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1218,651,20.0,1,BHK,Apartment,1.1215718554613257
1219,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1220,421,92.0,2,RK,StudioApartment,4.68917582433518
1221,775,27.0,2,BHK,Apartment,0.6737375758788607
1222,1111,111.00000000000001,1,BHK,Apartment,6.149800991706135
1223,675,48.0,1,RK,StudioApartment,1.7708119425031927
1224,600,23.0,1,BHK,Apartment,1.2583704068595
1225,850,33.6,2,BHK,Apartment,1.2583704068595
1226,230,36.0,1,BHK,Apartment,7.422231116447647
1227,405,141.0,1,BHK,Apartment,9.762524181175372
1228,760,40.0,1,BHK,Apartment,1.5422987125608703
1229,415,13.5,1,BHK,Apartment,0.8320825828830634
1230,1000,250.0,2,BHK,Apartment,7.6612634247215
1231,625,28.0,1,BHK,Apartment,0.8655193115869523
1232,636,27.0,1,BHK,Apartment,2.2568874658128215
1233,675,27.0,1,BHK,Apartment,0.99373349499896
1234,225,43.0,1,BHK,Apartment,4.68917582433518
1235,900,195.0,2,BHK,Apartment,6.149800991706135
1236,550,52.0,1,BHK,Apartment,1.7708119425031927
1237,1650,321.0,3,BHK,Apartment,3.9654561967950004
1238,650,29.0,1,BHK,Apartment,0.8738576479220865
1239,12600,3000.0,1,BHK,Apartment,17.291551401429096
1240,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1241,651,20.0,1,BHK,Apartment,1.1215718554613257
1242,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1243,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1244,651,20.0,1,BHK,Apartment,1.1215718554613257
1245,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1246,651,20.0,1,BHK,Apartment,1.1215718554613257
1247,651,20.0,1,BHK,Apartment,1.1215718554613257
1248,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1249,651,20.0,1,BHK,Apartment,1.1215718554613257
1250,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1251,651,20.0,1,BHK,Apartment,1.1215718554613257
1252,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1253,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1254,651,20.0,1,BHK,Apartment,1.1215718554613257
1255,651,20.0,1,BHK,Apartment,1.1215718554613257
1256,651,20.0,1,BHK,Apartment,1.1215718554613257
1257,651,20.0,1,BHK,Apartment,1.1215718554613257
1258,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1259,651,20.0,1,BHK,Apartment,1.1215718554613257
1260,651,20.0,1,BHK,Apartment,1.1215718554613257
1261,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1262,651,20.0,1,BHK,Apartment,1.1215718554613257
1263,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1264,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1265,651,20.0,1,BHK,Apartment,1.1215718554613257
1266,651,20.0,1,BHK,Apartment,1.1215718554613257
1267,651,20.0,1,BHK,Apartment,1.1215718554613257
1268,651,20.0,1,BHK,Apartment,1.1215718554613257
1269,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1270,651,20.0,1,BHK,Apartment,1.1215718554613257
1271,651,20.0,1,BHK,Apartment,1.1215718554613257
1272,651,20.0,1,BHK,Apartment,1.1215718554613257
1273,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1274,651,20.0,1,BHK,Apartment,1.1215718554613257
1275,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1276,651,20.0,1,BHK,Apartment,1.1215718554613257
1277,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1278,651,20.0,1,BHK,Apartment,1.1215718554613257
1279,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1280,651,20.0,1,BHK,Apartment,1.1215718554613257
1281,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1282,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1283,700,14.0,2,BHK,Apartment,2.9352394045122727
1284,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1285,640,22.5,1,BHK,Apartment,0.7192336235074379
1286,660,78.0,3,BHK,Apartment,3.6308651857781338
1287,1000,120.0,4,BHK,Apartment,3.6308651857781338
1288,858,56.0,2,BHK,Apartment,0.991921239700342
1289,548,114.99999999999999,1,BHK,Apartment,4.063829602109092
1290,370,43.0,1,RK,StudioApartment,3.9654561967950004
1291,660,158.0,2,BHK,Apartment,6.74420594385617
1292,660,160.0,2,BHK,Apartment,5.993596157694617
1293,530,95.0,1,BHK,Apartment,3.9654561967950004
1294,600,30.0,1,BHK,Apartment,1.2782669601761059
1295,350,20.0,1,BHK,Apartment,1.2782669601761059
1296,394,90.0,1,BHK,Apartment,8.690312226551617
1297,12600,3000.0,1,BHK,Apartment,17.291551401429096
1298,1200,150.0,3,BHK,Apartment,3.6308651857781338
1299,4200,430.0,5,BHK,IndependentHouse,2.948147884164289
1300,771,175.0,2,BHK,Apartment,3.9654561967950004
1301,771,175.0,2,BHK,Apartment,3.9654561967950004
1302,771,175.0,2,BHK,Apartment,3.9654561967950004
1303,771,175.0,2,BHK,Apartment,3.9654561967950004
1304,771,175.0,2,BHK,Apartment,3.9654561967950004
1305,1600,20.0,5,BHK,IndependentFloor,1.1215718554613257
1306,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1307,651,20.0,1,BHK,Apartment,1.1215718554613257
1308,651,20.0,1,BHK,Apartment,1.1215718554613257
1309,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1310,651,20.0,1,BHK,Apartment,1.1215718554613257
1311,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1312,651,20.0,1,BHK,Apartment,1.1215718554613257
1313,651,20.0,1,BHK,Apartment,1.1215718554613257
1314,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1315,651,20.0,1,BHK,Apartment,1.1215718554613257
1316,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1317,650,125.0,3,BHK,Apartment,7.5222911524692595
1318,450,26.0,1,BHK,Apartment,2.9352394045122727
1319,383,23.0,1,RK,StudioApartment,2.2568874658128215
1320,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1321,651,20.0,1,BHK,Apartment,1.1215718554613257
1322,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1323,651,20.0,1,BHK,Apartment,1.1215718554613257
1324,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1325,651,20.0,1,BHK,Apartment,1.1215718554613257
1326,651,20.0,1,BHK,Apartment,1.1215718554613257
1327,651,20.0,1,BHK,Apartment,1.1215718554613257
1328,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1329,1925,900.0,3,BHK,Apartment,30.758455073043827
1330,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1331,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1332,651,20.0,1,BHK,Apartment,1.1215718554613257
1333,771,175.0,2,BHK,Apartment,3.9654561967950004
1334,771,175.0,2,BHK,Apartment,3.9654561967950004
1335,771,175.0,2,BHK,Apartment,3.9654561967950004
1336,771,175.0,2,BHK,Apartment,3.9654561967950004
1337,771,175.0,2,BHK,Apartment,3.9654561967950004
1338,771,175.0,2,BHK,Apartment,3.9654561967950004
1339,771,175.0,2,BHK,Apartment,3.9654561967950004
1340,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1341,651,20.0,1,BHK,Apartment,1.1215718554613257
1342,850,135.0,2,BHK,Apartment,3.479587752651591
1343,650,200.0,1,BHK,Apartment,1.1215718554613257
1344,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1345,651,20.0,1,BHK,Apartment,1.1215718554613257
1346,660,33.0,1,BHK,Apartment,2.545315067828576
1347,1111,111.00000000000001,1,BHK,Apartment,6.149800991706135
1348,675,48.0,1,RK,StudioApartment,1.7708119425031927
1349,600,23.0,1,BHK,Apartment,1.2583704068595
1350,850,33.6,2,BHK,Apartment,1.2583704068595
1351,760,40.0,1,BHK,Apartment,1.5422987125608703
1352,415,13.5,1,BHK,Apartment,0.8320825828830634
1353,1650,321.0,3,BHK,Apartment,3.9654561967950004
1354,1000,250.0,2,BHK,Apartment,7.6612634247215
1355,625,28.0,1,BHK,Apartment,0.8655193115869523
1356,636,27.0,1,BHK,Apartment,2.2568874658128215
1357,651,20.0,1,BHK,Apartment,1.1215718554613257
1358,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1359,651,20.0,1,BHK,Apartment,1.1215718554613257
1360,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1361,651,20.0,1,BHK,Apartment,1.1215718554613257
1362,651,20.0,1,BHK,Apartment,1.1215718554613257
1363,651,20.0,1,BHK,Apartment,1.1215718554613257
1364,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1365,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1366,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1367,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1368,651,20.0,1,BHK,Apartment,1.1215718554613257
1369,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1370,651,20.0,1,BHK,Apartment,1.1215718554613257
1371,625,31.0,1,BHK,Apartment,0.940564338603162
1372,765,92.0,1,BHK,Apartment,6.234852022324505
1373,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1374,651,20.0,1,BHK,Apartment,1.1215718554613257
1375,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1376,670,49.5,1,BHK,Apartment,1.2782669601761059
1377,651,20.0,1,BHK,Apartment,1.1215718554613257
1378,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1379,651,20.0,1,BHK,Apartment,1.1215718554613257
1380,1070,95.0,2,BHK,Apartment,2.948147884164289
1381,1050,90.0,2,BHK,Apartment,2.948147884164289
1382,900,195.0,2,BHK,Apartment,8.690312226551617
1383,1200,375.0,3,BHK,Apartment,15.374224534720831
1384,951,58.0,2,BHK,Apartment,2.2568874658128215
1385,1380,55.0,2,BHK,Apartment,0.99373349499896
1386,995,38.0,2,BHK,Apartment,0.99373349499896
1387,1650,321.0,3,BHK,Apartment,3.9654561967950004
1388,415,125.0,1,BHK,Apartment,15.471687384015109
1389,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1390,651,20.0,1,BHK,Apartment,1.1215718554613257
1391,1080,250.0,3,BHK,Apartment,4.428371308499385
1392,750,36.0,1,BHK,Apartment,1.2583704068595
1393,1600,20.0,5,BHK,IndependentFloor,1.1215718554613257
1394,1100,75.0,2,BHK,Apartment,1.39896883113687
1395,610,25.0,1,BHK,Apartment,4.558281067931539
1396,650,20.0,1,BHK,Apartment,1.1215718554613257
1397,720,90.0,2,BHK,Apartment,2.3652286610061273
1398,1400,500.0,2,BHK,Apartment,10.810588917453035
1399,2400,1900.0,4,BHK,Apartment,52.91063527005093
1400,600,30.0,1,BHK,Apartment,1.2782669601761059
1401,350,20.0,1,BHK,Apartment,1.2782669601761059
1402,394,90.0,1,BHK,Apartment,8.690312226551617
1403,12600,3000.0,1,BHK,Apartment,17.291551401429096
1404,1200,150.0,3,BHK,Apartment,3.6308651857781338
1405,4200,430.0,5,BHK,IndependentHouse,2.948147884164289
1406,651,20.0,1,BHK,Apartment,1.1215718554613257
1407,1700,280.0,3,BHK,Apartment,3.6824055217444194
1408,651,20.0,1,BHK,Apartment,1.1215718554613257
1409,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1410,1150,60.0,2,BHK,Apartment,1.1082983123207257
1411,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1412,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1413,650,36.0,1,BHK,Apartment,1.1215777085298801
1414,1115,66.0,3,BHK,Apartment,1.39896883113687
1415,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1416,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1417,651,20.0,1,BHK,Apartment,1.1215718554613257
1418,651,20.0,1,BHK,Apartment,1.1215718554613257
1419,620,24.0,1,BHK,Apartment,0.6359944999257618
1420,250,55.0,1,BHK,Apartment,6.149800991706135
1421,420,95.0,1,BHK,Apartment,3.10853178573811
1422,810,64.0,2,BHK,Apartment,4.428371308499385
1423,1100,229.99999999999997,2,BHK,Apartment,6.149800991706135
1424,650,122.0,1,BHK,Apartment,4.68917582433518
1425,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1426,651,20.0,1,BHK,Apartment,1.1215718554613257
1427,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1428,651,20.0,1,BHK,Apartment,1.1215718554613257
1429,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1430,672,50.0,1,BHK,Apartment,1.4073999955528875
1431,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1432,651,20.0,1,BHK,Apartment,1.1215718554613257
1433,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1434,651,20.0,1,BHK,Apartment,1.1215718554613257
1435,651,20.0,1,BHK,Apartment,1.1215718554613257
1436,651,20.0,1,BHK,Apartment,1.1215718554613257
1437,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1438,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1439,651,20.0,1,BHK,Apartment,1.1215718554613257
1440,1200,32.0,1,BHK,Apartment,2.545315067828576
1441,1200,32.0,1,BHK,Apartment,2.545315067828576
1442,1200,32.0,1,BHK,Apartment,2.545315067828576
1443,1200,32.0,1,BHK,Apartment,2.545315067828576
1444,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1445,630,24.6,1,BHK,Apartment,4.558281067931539
1446,1300,675.0,3,BHK,Apartment,20.196562381873573
1447,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1448,651,20.0,1,BHK,Apartment,1.1215718554613257
1449,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1450,651,20.0,1,BHK,Apartment,1.1215718554613257
1451,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1452,672,50.0,1,BHK,Apartment,1.4073999955528875
1453,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1454,651,20.0,1,BHK,Apartment,1.1215718554613257
1455,1601,20.0,5,BHK,IndependentFloor,1.1215718554613257
1456,651,20.0,1,BHK,Apartment,1.1215718554613257
1457,651,20.0,1,BHK,Apartment,1.1215718554613257
1458,651,20.0,1,BHK,Apartment,1.1215718554613257
